	abrev	num	freq	majors
1193	JWST	380	2	['Jewish Studies', 'Religion']
1194	KOR	201	2	['East Asian Languages and Cultures', 'East Asian Studies']
1195	KOR	202	2	['East Asian Languages and Cultures', 'East Asian Studies']
1196	KOR	206	3	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'East Asian Languages and Cultures', 'East Asian Studies']
1197	KOR	209H	2	['East Asian Languages and Cultures', 'East Asian Studies']
1198	KOR	231	2	['East Asian Languages and Cultures', 'East Asian Studies']
1199	KOR	232	2	['East Asian Languages and Cultures', 'East Asian Studies']
1200	KOR	246	2	['East Asian Languages and Cultures', 'East Asian Studies']
1201	KOR	250	1	['East Asian Languages and Cultures']
1202	KOR	250H	1	['East Asian Languages and Cultures']
1203	KOR	256	4	"['Cognitive and Linguistic Sciences - Linguistics Concentration', 'East Asian Languages and Cultures', 'East Asian Studies', ""Women's and Gender Studies""]"
1204	KOR	309	2	['East Asian Languages and Cultures', 'East Asian Studies']
1205	KOR	350	1	['East Asian Languages and Cultures']
1206	KOR	350H	1	['East Asian Languages and Cultures']
1207	KOR	360	1	['East Asian Languages and Cultures']
1208	KOR	370	1	['East Asian Languages and Cultures']
1209	LAST	101	1	['Latin American Studies']
1210	LAST	207	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1211	LAST	211	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1212	LAST	217	3	['International Relations - Economics', 'International Relations - History', 'Latin American Studies']
1213	LAST	221H	1	['Latin American Studies']
1214	LAST	241	1	['Latin American Studies']
1215	LAST	245	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1216	LAST	250	1	['Latin American Studies']
1217	LAST	250H	1	['Latin American Studies']
1218	LAST	253	1	['Latin American Studies']
1219	LAST	273	1	['Latin American Studies']
1220	LAST	275	1	['Latin American Studies']
1221	LAST	317	1	['Latin American Studies']
1222	LAST	350	1	['Latin American Studies']
1223	LAST	350H	1	['Latin American Studies']
1224	LAST	360	1	['Latin American Studies']
1225	LAST	370	1	['Latin American Studies']
1226	LAT	101	1	['Classical Civilization']
1227	LAT	102	1	['Classical Civilization']
1228	LAT	202	1	['Classical Civilization']
1229	LAT	215	1	['Classical Civilization']
1230	LAT	250	1	['Classical Civilization']
1231	LAT	250H	1	['Classical Civilization']
1232	LAT	302	1	['Classical Civilization']
1233	LAT	304	1	['Classical Civilization']
1234	LAT	308	1	['Classical Civilization']
1235	LAT	310	1	['Classical Civilization']
1236	LAT	311	1	['Classical Civilization']
1237	LAT	350	1	['Classical Civilization']
1238	LAT	350H	1	['Classical Civilization']
1239	LING	114	5	['Anthropology', 'Cognitive and Linguistic Sciences - Computer Science Concentration', 'Cognitive and Linguistic Sciences - Linguistics Concentration', 'Cognitive and Linguistic Sciences - Philosophy Concentration', 'Education Studies']
1240	LING	238	2	['Anthropology', 'Cognitive and Linguistic Sciences - Linguistics Concentration']
1241	LING	240	2	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'Cognitive and Linguistic Sciences - Psychology Concentration']
1242	LING	244	4	['Anthropology', 'Cognitive and Linguistic Sciences - Linguistics Concentration', 'Cognitive and Linguistic Sciences - Psychology Concentration', 'Education Studies']
1243	LING	246	4	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Cognitive and Linguistic Sciences - Linguistics Concentration', 'East Asian Languages and Cultures', 'East Asian Studies']
1244	LING	248	2	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'Education Studies']
1245	LING	270	1	['Latin American Studies']
1246	LING	312	2	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'Education Studies']
1247	LING	315	1	['Cognitive and Linguistic Sciences - Linguistics Concentration']
1248	LING	338	3	['Anthropology', 'Cognitive and Linguistic Sciences - Linguistics Concentration', 'Education Studies']
1249	MAS	115	2	['Media Arts and Sciences', 'Music']
1250	MAS	121	1	['Music']
1251	MAS	221	1	['Music']
1252	MAS	222	3	['Art History', 'Media Arts and Sciences', 'Music']
1253	MAS	246	4	['International Relations - History', 'International Relations - Political Science', 'Media Arts and Sciences', 'Music']
1254	MAS	250	2	['Media Arts and Sciences', 'Music']
1255	MAS	250H	2	['Media Arts and Sciences', 'Music']
1256	MAS	260	1	['Music']
1257	MAS	350	1	['Music']
1258	MAS	350H	1	['Music']
1259	MAS	360	2	['Media Arts and Sciences', 'Music']
1260	MAS	370	2	['Media Arts and Sciences', 'Music']
1261	MATH	115	2	['Astrophysics', 'Mathematics']
1262	MATH	115Z	1	['Mathematics']
1263	MATH	116	3	['Astrophysics', 'Biochemistry', 'Mathematics']
1264	MATH	116Z	1	['Mathematics']
1265	MATH	120	2	['Biochemistry', 'Mathematics']
1266	MATH	123Y	1	['Mathematics']
1267	MATH	124Y	1	['Mathematics']
1268	MATH	203	1	['Mathematics']
1269	MATH	205	4	['Astrophysics', 'Chemistry', 'Data Science', 'Mathematics']
1270	MATH	206	2	['Data Science', 'Mathematics']
1271	MATH	207Y	1	['Mathematics']
1272	MATH	215	6	['Astronomy', 'Astrophysics', 'Chemical Physics', 'Chemistry', 'Mathematics', 'Neuroscience']
1273	MATH	223	1	['Mathematics']
1274	MATH	223Y	1	['Mathematics']
1275	MATH	225	2	['Computer Science', 'Mathematics']
1276	MATH	250	1	['Mathematics']
1277	MATH	302	1	['Mathematics']
1278	MATH	305	1	['Mathematics']
1279	MATH	306	1	['Mathematics']
1280	MATH	307	1	['Mathematics']
1281	MATH	309	1	['Mathematics']
1282	MATH	310	1	['Mathematics']
1283	MATH	312	1	['Mathematics']
1284	MATH	314	1	['Mathematics']
1285	MATH	316	1	['Mathematics']
1286	MATH	322	1	['Mathematics']
1287	MATH	325	1	['Mathematics']
1288	MATH	326	1	['Mathematics']
1289	MATH	340	1	['Mathematics']
1290	MATH	350	1	['Mathematics']
1291	MATH	355	1	['Mathematics']
1292	MATH	360	1	['Mathematics']
1293	MATH	365	1	['Mathematics']
1294	MATH	370	1	['Mathematics']
1295	MER	211	2	['Medieval Renaissance Studies', 'Religion']
1296	MER	214	4	['English', 'English and Creative Writing', 'Medieval Renaissance Studies', 'Religion']
1297	MER	247	1	['Medieval Renaissance Studies']
1298	MER	248	2	['Jewish Studies', 'Latin American Studies']
1299	MER	263	2	['Comparative Literary Studies', 'Religion']
1300	MER	293	1	['International Relations - Economics']
1301	MER	311	2	['Medieval Renaissance Studies', 'Religion']
1302	MER	314	3	['English', 'English and Creative Writing', 'Religion']
1303	MER	350	1	['Religion']
1304	MER	360	1	['Religion']
1305	MER	370	1	['Religion']
1306	MES	250	2	['Middle Eastern Studies', 'Religion']
1307	MES	250H	2	['Middle Eastern Studies', 'Religion']
1308	MES	261	1	['Medieval Renaissance Studies']
1309	MES	264	1	['Jewish Studies']
1310	MES	265	1	['Jewish Studies']
1311	MES	270H	2	['Middle Eastern Studies', 'Religion']
1312	MES	293	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Middle Eastern Studies', 'Religion']
1313	MES	310	2	['Middle Eastern Studies', 'Religion']
1314	MES	350	2	['Middle Eastern Studies', 'Religion']
1315	MES	350H	2	['Middle Eastern Studies', 'Religion']
1316	MES	358	3	['International Relations - Economics', 'International Relations - History', 'Jewish Studies']
1317	MES	360	2	['Middle Eastern Studies', 'Religion']
1318	MES	364	6	['History', 'International Relations - Economics', 'International Relations - History', 'Jewish Studies', 'Middle Eastern Studies', 'Religion']
1319	MES	365	1	['Medieval Renaissance Studies']
1320	MES	366	7	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Middle Eastern Studies', 'Religion']
1321	MES	369	6	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Jewish Studies', 'Middle Eastern Studies', 'Religion']
1322	MES	370	2	['Middle Eastern Studies', 'Religion']
1323	MUS	100	1	['Music']
1324	MUS	105Y	1	['Music']
1325	MUS	122	1	['Music']
1326	MUS	123	1	['Music']
1327	MUS	198	1	['Music']
1328	MUS	199	1	['Music']
1329	MUS	200	2	['Medieval Renaissance Studies', 'Music']
1330	MUS	201	1	['Music']
1331	MUS	202	1	['Music']
1332	MUS	209	6	['Africana Studies - Africa Concentration', 'Africana Studies - United States Concentration', 'American Studies', 'Anthropology', 'Architecture', 'Music']
1333	MUS	210	3	['Anthropology', 'Latin American Studies', 'Music']
1334	MUS	212	1	['Music']
1335	MUS	213	2	['Media Arts and Sciences', 'Music']
1336	MUS	214H	2	['Latin American Studies', 'Music']
1337	MUS	215	2	['Latin American Studies', 'Music']
1338	MUS	220	3	['American Studies', 'Architecture', 'Music']
1339	MUS	222	2	"['Music', ""Women's and Gender Studies""]"
1340	MUS	224	1	"[""Women's and Gender Studies""]"
1341	MUS	230	1	['Music']
1342	MUS	235	1	['Music']
1343	MUS	240	1	['Music']
1344	MUS	244	1	['Music']
1345	MUS	245	5	['American Studies', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', 'Music']
1346	MUS	250	1	['Music']
1347	MUS	250H	1	['Music']
1348	MUS	275	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
1349	MUS	276	4	['American Studies', 'Architecture', 'Media Arts and Sciences', 'Music']
1350	MUS	277	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
1351	MUS	298	1	['Music']
1352	MUS	299	1	['Music']
1353	MUS	300	4	['Africana Studies - United States Concentration', 'Jewish Studies', 'Media Arts and Sciences', 'Music']
1354	MUS	301	1	['Music']
1355	MUS	308	1	['Music']
1356	MUS	309	1	['Music']
1357	MUS	314	2	['Latin American Studies', 'Music']
1358	MUS	315	1	['Music']
1359	MUS	322	2	"['Music', ""Women's and Gender Studies""]"
1360	MUS	335	1	['Music']
1361	MUS	336	3	['Architecture', 'Media Arts and Sciences', 'Music']
1362	MUS	344	1	['Music']
1363	MUS	345	2	['Latin American Studies', 'Music']
1364	MUS	350	1	['Music']
1365	MUS	360	1	['Music']
1366	MUS	370	1	['Music']
1367	MUS	398	1	['Music']
1368	NEUR	100	1	['Neuroscience']
1369	NEUR	125Y	1	['Neuroscience']
1370	NEUR	200	1	['Neuroscience']
1371	NEUR	240	1	['Neuroscience']
1372	NEUR	250	1	['Neuroscience']
1373	NEUR	250H	1	['Neuroscience']
1374	NEUR	300	1	['Neuroscience']
1375	NEUR	305	1	['Neuroscience']
1376	NEUR	306	1	['Neuroscience']
1377	NEUR	310	1	['Neuroscience']
1378	NEUR	315	1	['Neuroscience']
1379	NEUR	325	1	['Neuroscience']
1380	NEUR	332	2	['Biochemistry', 'Neuroscience']
1381	NEUR	335	1	['Neuroscience']
1382	NEUR	340	1	['Neuroscience']
1383	NEUR	350	1	['Neuroscience']
1384	NEUR	350H	1	['Neuroscience']
1385	NEUR	360	1	['Neuroscience']
1386	PEAC	104	2	['Education Studies', 'Peace and Justice Studies']
1387	PEAC	107H	1	['Peace and Justice Studies']
1388	PEAC	119Y	1	['East Asian Studies']
1389	PEAC	125H	1	['Peace and Justice Studies']
1390	PEAC	201	1	['International Relations - Economics']
1391	PEAC	204	1	['Peace and Justice Studies']
1392	PEAC	205	2	"['International Relations - History', ""Women's and Gender Studies""]"
1393	PEAC	206	2	['Education Studies', 'International Relations - History']
1394	PEAC	207	3	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1395	PEAC	209	2	['International Relations - History', 'International Relations - Political Science']
1396	PEAC	210	1	['Peace and Justice Studies']
1397	PEAC	215	3	['American Studies', 'Education Studies', 'Peace and Justice Studies']
1398	PEAC	217	3	['International Relations - Economics', 'International Relations - History', 'Middle Eastern Studies']
1399	PEAC	219	1	['International Relations - Economics']
1400	PEAC	220	3	['International Relations - History', 'International Relations - Political Science', 'Peace and Justice Studies']
1401	PEAC	221	1	['International Relations - Economics']
1402	PEAC	222	4	['Economics', 'International Relations - History', 'International Relations - Political Science', 'Peace and Justice Studies']
1403	PEAC	223	1	['Peace and Justice Studies']
1404	PEAC	224	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Peace and Justice Studies']
1405	PEAC	225	1	['South Asia Studies']
1406	PEAC	231	5	['Education Studies', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', 'Peace and Justice Studies']
1407	PEAC	235	1	['Peace and Justice Studies']
1408	PEAC	240	3	['American Studies', 'Architecture', 'International Relations - Economics']
1409	PEAC	243	5	['American Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Peace and Justice Studies']
1410	PEAC	250	1	['Peace and Justice Studies']
1411	PEAC	250H	1	['Peace and Justice Studies']
1412	PEAC	259	1	['Peace and Justice Studies']
1413	PEAC	261	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Peace and Justice Studies']
1414	PEAC	264	1	['Peace and Justice Studies']
1415	PEAC	290	3	['Education Studies', 'Latin American Studies', 'Peace and Justice Studies']
1416	PEAC	304	1	['International Relations - History']
1417	PEAC	305	2	['Education Studies', 'Peace and Justice Studies']
1418	PEAC	312	5	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1419	PEAC	318	1	['International Relations - Economics']
1420	PEAC	350	1	['Peace and Justice Studies']
1421	PEAC	350H	1	['Peace and Justice Studies']
1422	PEAC	357	2	['International Relations - Economics', 'International Relations - History']
1423	PEAC	358	3	['International Relations - Economics', 'International Relations - History', 'Jewish Studies']
1424	PEAC	360	1	['Peace and Justice Studies']
1425	PEAC	370	1	['Peace and Justice Studies']
1426	PEAC	388	3	['English', 'English and Creative Writing', 'Peace and Justice Studies']
1427	PHIL	102	1	['Philosophy']
1428	PHIL	103	1	['Philosophy']
1429	PHIL	105	2	['Environmental Studies', 'Philosophy']
1430	PHIL	106	1	['Philosophy']
1431	PHIL	108	1	['Philosophy']
1432	PHIL	111	1	['Philosophy']
1433	PHIL	112	1	['Philosophy']
1434	PHIL	115	1	['Philosophy']
1435	PHIL	200	2	['Medieval Renaissance Studies', 'Philosophy']
1436	PHIL	201	2	['Classical Civilization', 'Philosophy']
1437	PHIL	202	1	['Africana Studies - Africa Concentration']
1438	PHIL	203	2	['Media Arts and Sciences', 'Philosophy']
1439	PHIL	203S	1	['Philosophy']
1440	PHIL	205	1	['Philosophy']
1441	PHIL	207	3	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'Cognitive and Linguistic Sciences - Philosophy Concentration', 'Philosophy']
1442	PHIL	213	1	['Philosophy']
1443	PHIL	215	2	['Neuroscience', 'Philosophy']
1444	PHIL	216	4	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'Cognitive and Linguistic Sciences - Philosophy Concentration', 'Cognitive and Linguistic Sciences - Psychology Concentration', 'Philosophy']
1445	PHIL	218	3	"['Cognitive and Linguistic Sciences - Philosophy Concentration', 'Philosophy', ""Women's and Gender Studies""]"
1446	PHIL	22	1	['Philosophy']
1447	PHIL	220	1	['Philosophy']
1448	PHIL	221	3	['Cognitive and Linguistic Sciences - Philosophy Concentration', 'Medieval Renaissance Studies', 'Philosophy']
1449	PHIL	222	2	['Media Arts and Sciences', 'Philosophy']
1450	PHIL	226	1	['Philosophy']
1451	PHIL	228	4	"['International Relations - History', 'International Relations - Political Science', 'Philosophy', ""Women's and Gender Studies""]"
1452	PHIL	229	1	['Philosophy']
1453	PHIL	231	1	['Philosophy']
1454	PHIL	233	2	['Environmental Studies', 'Philosophy']
1455	PHIL	234	2	['Environmental Studies', 'Philosophy']
1456	PHIL	236	1	['Philosophy']
1457	PHIL	245	2	['Cognitive and Linguistic Sciences - Philosophy Concentration', 'Philosophy']
1458	PHIL	249	1	['Philosophy']
1459	PHIL	250	1	['Philosophy']
1460	PHIL	250H	1	['Philosophy']
1461	PHIL	300	2	['Medieval Renaissance Studies', 'Philosophy']
1462	PHIL	301	1	['Philosophy']
1463	PHIL	303	1	['Philosophy']
1464	PHIL	304	1	['Philosophy']
1465	PHIL	305	1	['Philosophy']
1466	PHIL	306	1	['Philosophy']
1467	PHIL	307	1	['Philosophy']
1468	PHIL	310	2	['Classical Civilization', 'Philosophy']
1469	PHIL	311	2	['Cognitive and Linguistic Sciences - Philosophy Concentration', 'Philosophy']
1470	PHIL	316	1	['Philosophy']
1471	PHIL	317	1	['Philosophy']
1472	PHIL	319	4	['American Studies', 'International Relations - History', 'International Relations - Political Science', 'Philosophy']
1473	PHIL	323	2	['Cognitive and Linguistic Sciences - Philosophy Concentration', 'Philosophy']
1474	PHIL	325	1	['Philosophy']
1475	PHIL	330	1	['Philosophy']
1476	PHIL	331	1	['Philosophy']
1477	PHIL	333	3	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'Cognitive and Linguistic Sciences - Philosophy Concentration', 'Philosophy']
1478	PHIL	338	2	['Environmental Studies', 'Philosophy']
1479	PHIL	340	1	['Philosophy']
1480	PHIL	341	1	['Philosophy']
1481	PHIL	342	1	['Philosophy']
1482	PHIL	345	2	['Cognitive and Linguistic Sciences - Philosophy Concentration', 'Philosophy']
1483	PHIL	349	1	['Philosophy']
1484	PHIL	350	1	['Philosophy']
1485	PHIL	350H	1	['Philosophy']
1486	PHIL	360	1	['Philosophy']
1487	PHIL	366	2	['Middle Eastern Studies', 'Philosophy']
1488	PHIL	370	1	['Philosophy']
1489	PHIL	399H	1	['Philosophy']
1490	PHYS	100	4	['Astronomy', 'Astrophysics', 'Biochemistry', 'Physics - entering after Fall 2018']
1491	PHYS	101	1	['Physics - entering after Fall 2018']
1492	PHYS	102	1	['Physics - entering after Fall 2018']
1493	PHYS	104	3	['Biochemistry', 'Chemistry', 'Physics - entering after Fall 2018']
1494	PHYS	106	3	['Biochemistry', 'Chemistry', 'Physics - entering after Fall 2018']
1495	PHYS	107	6	['Astronomy', 'Astrophysics', 'Biochemistry', 'Chemical Physics', 'Chemistry', 'Physics - entering after Fall 2018']
1496	PHYS	108	6	['Astronomy', 'Astrophysics', 'Biochemistry', 'Chemical Physics', 'Chemistry', 'Physics - entering after Fall 2018']
1497	PHYS	109	1	['Biochemistry']
1498	PHYS	120	3	['Astronomy', 'Astrophysics', 'Chemical Physics']
1499	PHYS	120H	1	['Physics - entering after Fall 2018']
1500	PHYS	205	2	['Astronomy', 'Astrophysics']
1501	PHYS	205H	1	['Physics - entering after Fall 2018']
1502	PHYS	207	4	['Astronomy', 'Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018']
1503	PHYS	208	3	['Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018']
1504	PHYS	210	4	['Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018', 'Neuroscience']
1505	PHYS	216	2	['Mathematics', 'Neuroscience']
1506	PHYS	239H	1	['Physics - entering after Fall 2018']
1507	PHYS	250	1	['Physics - entering after Fall 2018']
1508	PHYS	250H	1	['Physics - entering after Fall 2018']
1509	PHYS	302	4	['Astronomy', 'Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018']
1510	PHYS	304	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1511	PHYS	305	4	['Astronomy', 'Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018']
1512	PHYS	308	4	['Astronomy', 'Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018']
1513	PHYS	310	4	['Astronomy', 'Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018']
1514	PHYS	311	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1515	PHYS	313	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1516	PHYS	322H	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1517	PHYS	323	1	['Chemical Physics']
1518	PHYS	323H	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1519	PHYS	331	4	['Astronomy', 'Astrophysics', 'Chemical Physics', 'Physics - entering after Fall 2018']
1520	PHYS	332	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1521	PHYS	350	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1522	PHYS	350G	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1523	PHYS	350H	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1524	PHYS	355	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1525	PHYS	360	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1526	PHYS	365	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1527	PHYS	370	3	['Astronomy', 'Astrophysics', 'Physics - entering after Fall 2018']
1528	POL	105	1	['International Relations - Economics']
1529	POL	105Y	2	['International Relations - Economics', 'Political Science']
1530	POL	109Y	2	['International Relations - Economics', 'Political Science']
1531	POL	112Y	1	['Political Science']
1532	POL	121	4	['American Studies', 'Architecture', 'International Relations - Economics', 'Political Science']
1533	POL	123	1	['Political Science']
1534	POL	230	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1535	POL	299	3	['Data Science', 'International Relations - History', 'Political Science']
1536	POL1	200	5	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1537	POL1	210	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1538	POL1	215	5	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1539	POL1	231	2	['International Relations - History', 'International Relations - Political Science']
1540	POL1	233	2	['American Studies', 'Architecture']
1541	POL1	247	5	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1542	POL1	300	5	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1543	POL1	303	2	['American Studies', 'Architecture']
1544	POL1	317	5	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1545	POL1	324	3	"['American Studies', 'Architecture', ""Women's and Gender Studies""]"
1546	POL1	328	4	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1547	POL1	329	4	['American Studies', 'Architecture', 'International Relations - History', 'Political Science']
1548	POL1	333	5	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1549	POL1	337	5	['Africana Studies - United States Concentration', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1550	POL1	375	1	['Political Science']
1551	POL1	381	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1552	POL1	385	1	['Political Science']
1553	POL1	388	2	['American Studies', 'Architecture']
1554	POL2	202	2	['International Relations - History', 'Political Science']
1555	POL2	204	2	['International Relations - History', 'Political Science']
1556	POL2	206	1	['Russian Area Studies']
1557	POL2	207	4	['International Relations - Economics', 'International Relations - History', 'Latin American Studies', 'Political Science']
1558	POL2	208	4	['East Asian Studies', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1559	POL2	211	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1560	POL2	213	1	['International Relations - History']
1561	POL2	214	2	['International Relations - History', 'Political Science']
1562	POL2	217	4	['International Relations - Economics', 'International Relations - History', 'Middle Eastern Studies', 'Political Science']
1563	POL2	220	3	['Education Studies', 'International Relations - History', 'Political Science']
1564	POL2	231	3	['Africana Studies - Africa Concentration', 'International Relations - Economics', 'Political Science']
1565	POL2	253	2	['Latin American Studies', 'Political Science']
1566	POL2	301	2	['International Relations - History', 'Political Science']
1567	POL2	304	4	['East Asian Studies', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1568	POL2	306	4	['International Relations - Economics', 'International Relations - History', 'Latin American Studies', 'Political Science']
1569	POL2	310	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1570	POL2	312	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1571	POL2	314	1	['Russian Area Studies']
1572	POL2	320	1	['Latin American Studies']
1573	POL2	359	3	['International Relations - Economics', 'International Relations - History', 'Jewish Studies']
1574	POL2	362	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1575	POL2	364	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1576	POL2	367	1	"[""Women's and Gender Studies""]"
1577	POL2	368	4	['International Relations - Economics', 'International Relations - History', 'Latin American Studies', 'Political Science']
1578	POL3	203H	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1579	POL3	209H	2	['International Relations - History', 'Political Science']
1580	POL3	221	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Political Science']
1581	POL3	223	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1582	POL3	224	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1583	POL3	227	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1584	POL3	232	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1585	POL3	236	3	"['International Relations - History', 'Political Science', ""Women's and Gender Studies""]"
1586	POL3	245	5	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', 'Political Science']
1587	POL3	251	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1588	POL3	302	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Political Science']
1589	POL3	315	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1590	POL3	325	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1591	POL3	326	5	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1592	POL3	338	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1593	POL3	339	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1594	POL3	351	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1595	POL3	352	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1596	POL3	354	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1597	POL3	357	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1598	POL3	369	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1599	POL3	371	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1600	POL3	372	1	['Political Science']
1601	POL3	378	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1602	POL3	379	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1603	POL3	387	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1604	POL3	399	1	['Political Science']
1605	POL4	201	2	['International Relations - History', 'Political Science']
1606	POL4	216	2	['International Relations - History', 'Political Science']
1607	POL4	243	2	['International Relations - History', 'Political Science']
1608	POL4	249	5	['American Studies', 'Architecture', 'Education Studies', 'International Relations - History', 'Political Science']
1609	POL4	311	7	['American Studies', 'Architecture', 'Education Studies', 'Environmental Studies', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1610	POL4	318	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1611	POL4	340	2	['American Studies', 'Architecture']
1612	POL4	341	4	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'Political Science']
1613	POL4	343	2	['American Studies', 'Architecture']
1614	POL4	344	1	"[""Women's and Gender Studies""]"
1615	POL4	345	6	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'Latin American Studies', 'Political Science']
1616	POL4	349	3	['International Relations - Economics', 'International Relations - History', 'Political Science']
1617	PORT	241	1	['Latin American Studies']
1618	PORT	250	1	['Latin American Studies']
1619	PORT	250H	1	['Latin American Studies']
1620	PORT	256	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1621	PORT	266	1	['Latin American Studies']
1622	PORT	310	1	['Latin American Studies']
1623	PORT	314	1	['Latin American Studies']
1624	PORT	350	1	['Latin American Studies']
1625	PSUC	318	1	['Cognitive and Linguistic Sciences - Psychology Concentration']
